사고번호,사고일시,요일,시군구,도로명주소,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,좌표,좌표계
2021041300100590,2021년 4월 13일 22시,화요일,서울특별시 강남구 역삼동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),여,19세,상해없음,보행자,여,17세,경상,"[202976.07256267, 444556.23260138]",EPSG:5181
2021041500100135,2021년 4월 15일 10시,목요일,서울특별시 성동구 성수동1가,,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),여,36세,경상,자전거,여,73세,경상,"[203964.47962909, 449634.48437959]",EPSG:5181
2021041500100517,2021년 4월 15일 20시,목요일,서울특별시 마포구 동교동,,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,-,맑음,단일로 - 기타,개인형이동수단(PM),여,38세,중상,승용,남,63세,상해없음,"[193455.23997044, 450980.13152105]",EPSG:5181
2021041600100039,2021년 4월 16일 06시,금요일,서울특별시 송파구 잠실동,,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),여,20세,부상신고,승용,여,37세,상해없음,"[208594.42281379, 445474.43559389]",EPSG:5181
2021041600100314,2021년 4월 16일 16시,금요일,서울특별시 강남구 역삼동,,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,29세,부상신고,,,,,"[202766.0186067, 443985.89292782]",EPSG:5181
2021041600100541,2021년 4월 16일 22시,금요일,서울특별시 서초구 잠원동,,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,47세,중상,승용,여,64세,상해없음,"[201071.96903653, 446317.809951]",EPSG:5181
2021041600100582,2021년 4월 16일 23시,금요일,서울특별시 서초구 반포동,,중상사고,0,1,1,1,차대차 - 측면충돌,직진우회전진행방해,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,56세,부상신고,승용,남,57세,상해없음,"[201855.09474933, 445410.61458483]",EPSG:5181
2021041700100231,2021년 4월 17일 13시,토요일,서울특별시 성북구 상월곡동,,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),남,24세,상해없음,보행자,남,29세,중상,"[204063.57352958, 456203.60309965]",EPSG:5181
2021041700100562,2021년 4월 17일 22시,토요일,서울특별시 영등포구 양평동1가,,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,-,맑음,단일로 - 기타,개인형이동수단(PM),남,16세,경상,승용,남,38세,상해없음,"[190376.36982936, 446972.2376334]",EPSG:5181
2021041900100160,2021년 4월 19일 10시,월요일,서울특별시 강동구 천호동,,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,31세,상해없음,자전거,여,31세,경상,"[210722.1173367, 450020.56316037]",EPSG:5181
2021042000100002,2021년 4월 20일 00시,화요일,서울특별시 강동구 고덕동,,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,-,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,48세,중상,,,,,"[215090.16878189, 451095.22222584]",EPSG:5181
2021042100100359,2021년 4월 21일 16시,수요일,서울특별시 강남구 삼성동,,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,23세,상해없음,보행자,남,63세,경상,"[204452.387751, 445171.31550297]",EPSG:5181
2021042100100542,2021년 4월 21일 20시,수요일,서울특별시 관악구 신림동,,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,34세,경상,화물,남,41세,상해없음,"[191274.71069885, 442453.29108711]",EPSG:5181
2021042100100575,2021년 4월 21일 21시,수요일,서울특별시 강북구 번동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,12세,상해없음,보행자,여,31세,경상,"[202756.24216858, 460300.25473306]",EPSG:5181
2021042100100618,2021년 4월 21일 23시,수요일,서울특별시 강북구 미아동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,22세,상해없음,보행자,남,27세,경상,"[202873.83536757, 457005.58532239]",EPSG:5181
2021042200100349,2021년 4월 22일 16시,목요일,서울특별시 서초구 방배동,,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,22세,경상,화물,남,34세,상해없음,"[199928.70694499, 442140.10723122]",EPSG:5181
2021042200100554,2021년 4월 22일 22시,목요일,서울특별시 마포구 서교동,,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,27세,상해없음,이륜,남,35세,경상,"[193098.25714695, 450387.00627841]",EPSG:5181
2021042300100423,2021년 4월 23일 17시,금요일,서울특별시 강서구 화곡동,,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),기타불명,미분류,기타불명,보행자,여,25세,경상,"[186780.84017207, 447945.49903021]",EPSG:5181
2021042300100458,2021년 4월 23일 18시,금요일,서울특별시 강남구 역삼동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,22세,상해없음,자전거,남,34세,경상,"[203951.66338361, 445458.7694213]",EPSG:5181
2021042400100036,2021년 4월 24일 03시,토요일,서울특별시 강남구 논현동,,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,기타,-,흐림,단일로 - 기타,개인형이동수단(PM),남,30세,부상신고,,,,,"[201749.76713052, 446029.29764239]",EPSG:5181
2021042400100092,2021년 4월 24일 09시,토요일,서울특별시 송파구 방이동,,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),여,38세,상해없음,보행자,남,34세,중상,"[210975.89540966, 445565.12114161]",EPSG:5181
2021042400100272,2021년 4월 24일 14시,토요일,서울특별시 강남구 역삼동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,33세,상해없음,이륜,남,20세,경상,"[203356.49714719, 444316.15834039]",EPSG:5181
2021042400100348,2021년 4월 24일 16시,토요일,서울특별시 성북구 삼선동4가,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,18세,상해없음,보행자,남,28세,경상,"[201294.65757794, 454480.18874526]",EPSG:5181
2021042400100467,2021년 4월 24일 19시,토요일,서울특별시 마포구 대흥동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,15세,상해없음,보행자,여,66세,경상,"[194878.69255668, 449681.20140876]",EPSG:5181
2021042400100552,2021년 4월 24일 21시,토요일,서울특별시 강남구 역삼동,,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,42세,기타불명,보행자,여,22세,경상,"[202375.25839691, 444665.08469541]",EPSG:5181
2021042500100002,2021년 4월 25일 00시,일요일,서울특별시 송파구 잠실동,,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,-,맑음,교차로 - 교차로안,개인형이동수단(PM),여,18세,상해없음,자전거,여,54세,부상신고,"[207364.9863704, 445087.75154289]",EPSG:5181
2021042500100470,2021년 4월 25일 22시,일요일,서울특별시 강남구 논현동,,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),여,25세,경상,승용,남,36세,경상,"[203425.85019498, 446890.5403849]",EPSG:5181
2021042700100403,2021년 4월 27일 18시,화요일,서울특별시 용산구 한강로1가,,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,33세,부상신고,승용,남,43세,상해없음,"[197497.76501452, 448164.53736627]",EPSG:5181
2021042700100488,2021년 4월 27일 20시,화요일,서울특별시 마포구 서교동,,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,36세,상해없음,자전거,여,42세,경상,"[192188.96732733, 450564.23922206]",EPSG:5181
2021042800100073,2021년 4월 28일 08시,수요일,서울특별시 성동구 용답동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),여,40세,상해없음,보행자,남,21세,경상,"[204573.9104255, 451479.45307195]",EPSG:5181
2021042900100005,2021년 4월 29일 00시,목요일,서울특별시 은평구 진관동,,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,31세,상해없음,보행자,여,51세,중상,"[192681.72164468, 459852.40940034]",EPSG:5181
2021042900100160,2021년 4월 29일 11시,목요일,서울특별시 중구 회현동1가,,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,29세,부상신고,승용,여,67세,상해없음,"[198380.90983251, 451211.41409938]",EPSG:5181
2021042900100497,2021년 4월 29일 19시,목요일,서울특별시 동대문구 회기동,,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,27세,상해없음,보행자,여,54세,경상,"[204923.95643737, 454504.51104032]",EPSG:5181
2021043000100681,2021년 4월 30일 23시,금요일,서울특별시 마포구 공덕동,,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,25세,상해없음,보행자,남,36세,중상,"[195321.53647808, 449554.50687592]",EPSG:5181
2021050200100214,2021년 5월 2일 14시,일요일,서울특별시 마포구 합정동,,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),여,20세,상해없음,보행자,여,24세,부상신고,"[192455.44433099, 449929.41368627]",EPSG:5181
2021050300100562,2021년 5월 3일 20시,월요일,서울특별시 구로구 구로동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,47세,경상,승용,남,46세,상해없음,"[190435.45110829, 443572.2607536]",EPSG:5181
2021050300100592,2021년 5월 3일 21시,월요일,서울특별시 강남구 역삼동,,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),여,27세,부상신고,승용,남,61세,상해없음,"[203657.4981168, 444714.91385621]",EPSG:5181
2021050300100619,2021년 5월 3일 22시,월요일,서울특별시 동대문구 장안동,,중상사고,0,2,0,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,38세,중상,보행자,여,25세,중상,"[206786.46064262, 453232.91652]",EPSG:5181
2021050400100098,2021년 5월 4일 09시,화요일,서울특별시 동대문구 전농동,,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,-,비,단일로 - 기타,개인형이동수단(PM),남,20세,상해없음,보행자,여,5세,경상,"[204635.78904156, 453950.75876327]",EPSG:5181
2021050400100637,2021년 5월 4일 22시,화요일,서울특별시 강남구 청담동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,비,교차로 - 교차로부근,개인형이동수단(PM),남,29세,경상,승용,남,33세,상해없음,"[203656.71742018, 447120.85775539]",EPSG:5181
2021050500100101,2021년 5월 5일 10시,수요일,서울특별시 서대문구 연희동,,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,25세,부상신고,승용,남,33세,상해없음,"[193951.80338684, 452038.17787811]",EPSG:5181
2021050600100398,2021년 5월 6일 18시,목요일,서울특별시 성동구 하왕십리동,,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,-,맑음,기타 - 기타,개인형이동수단(PM),남,18세,상해없음,보행자,여,82세,경상,"[202794.95635904, 451527.01119412]",EPSG:5181
2021050600100508,2021년 5월 6일 21시,목요일,서울특별시 강서구 방화동,,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,-,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,17세,상해없음,보행자,여,65세,경상,"[183326.79274606, 451661.52496672]",EPSG:5181
2021050600100537,2021년 5월 6일 22시,목요일,서울특별시 강서구 등촌동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,흐림,단일로 - 기타,개인형이동수단(PM),여,27세,상해없음,보행자,여,63세,경상,"[187707.07541343, 450788.49247917]",EPSG:5181
2021050700100309,2021년 5월 7일 15시,금요일,서울특별시 강서구 화곡동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,58세,경상,승용,남,31세,상해없음,"[186034.07229423, 448789.84693598]",EPSG:5181
2021050700100583,2021년 5월 7일 22시,금요일,서울특별시 강북구 수유동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,26세,기타불명,보행자,남,60세,경상,"[202211.37254085, 459860.17906857]",EPSG:5181
2021050900100255,2021년 5월 9일 15시,일요일,서울특별시 영등포구 양평동3가,,경상사고,0,0,1,0,차대사람 - 기타,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),여,25세,상해없음,보행자,여,33세,경상,"[190374.08333312, 447402.38877279]",EPSG:5181
2021050900100333,2021년 5월 9일 17시,일요일,서울특별시 은평구 증산동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,49세,상해없음,보행자,여,88세,경상,"[191617.44167367, 453442.29690515]",EPSG:5181
2021050900100376,2021년 5월 9일 18시,일요일,서울특별시 서대문구 연희동,,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,21세,경상,승용,여,52세,상해없음,"[193729.91667122, 451624.83927269]",EPSG:5181
2021051200100042,2021년 5월 12일 07시,수요일,서울특별시 강남구 청담동,,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,-,맑음,기타 - 기타,개인형이동수단(PM),여,28세,상해없음,보행자,여,79세,중상,"[204228.16583393, 447078.87747038]",EPSG:5181
2021051200100406,2021년 5월 12일 17시,수요일,서울특별시 도봉구 창동,,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,40세,상해없음,자전거,남,23세,경상,"[204833.17611511, 460466.3855914]",EPSG:5181
2021051200100457,2021년 5월 12일 18시,수요일,서울특별시 중랑구 신내동,,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,26세,부상신고,승용,남,36세,상해없음,"[208373.04249582, 457376.01123446]",EPSG:5181
2021051200100579,2021년 5월 12일 22시,수요일,서울특별시 동작구 대방동,,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),남,22세,상해없음,보행자,남,37세,부상신고,"[193777.02059288, 444458.34272934]",EPSG:5181
2021051200100581,2021년 5월 12일 22시,수요일,서울특별시 강남구 신사동,,부상신고사고,0,0,0,1,차대차 - 기타,직진우회전진행방해,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,28세,부상신고,승용,여,40세,상해없음,"[203015.64259147, 447087.43837472]",EPSG:5181
2021051300100243,2021년 5월 13일 13시,목요일,서울특별시 서대문구 홍제동,,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,36세,부상신고,이륜,남,28세,상해없음,"[195564.14434351, 453782.42564343]",EPSG:5181
2021051400100519,2021년 5월 14일 18시,금요일,서울특별시 마포구 서교동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,28세,상해없음,보행자,여,42세,경상,"[192557.48051602, 450118.02821601]",EPSG:5181
2021051400100607,2021년 5월 14일 20시,금요일,서울특별시 광진구 중곡동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,18세,상해없음,보행자,여,4세,경상,"[207200.63337484, 450975.22140465]",EPSG:5181
2021051500100129,2021년 5월 15일 10시,토요일,서울특별시 구로구 오류동,,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,37세,부상신고,화물,남,49세,상해없음,"[185434.91064905, 443695.75586816]",EPSG:5181
2021051700100374,2021년 5월 17일 18시,월요일,서울특별시 강북구 미아동,,경상사고,0,0,1,0,차대차 - 기타,신호위반,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,20세,상해없음,이륜,남,28세,경상,"[201740.60033257, 458092.97824767]",EPSG:5181
2021051900100001,2021년 5월 19일 00시,수요일,서울특별시 광진구 군자동,,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,31세,부상신고,승용,남,58세,상해없음,"[206545.83276985, 449760.256895]",EPSG:5181
2021051900100032,2021년 5월 19일 03시,수요일,서울특별시 강남구 역삼동,,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,33세,상해없음,보행자,여,40세,중상,"[203185.12886409, 444749.41882315]",EPSG:5181
2021051900100070,2021년 5월 19일 08시,수요일,서울특별시 강서구 화곡동,,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,-,맑음,교차로 - 교차로안,개인형이동수단(PM),여,32세,경상,화물,남,38세,상해없음,"[187461.11932081, 447941.1126643]",EPSG:5181
2021051900100531,2021년 5월 19일 23시,수요일,서울특별시 송파구 방이동,,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,20세,부상신고,원동기,남,48세,경상,"[210072.5422579, 445563.32221554]",EPSG:5181
2021052000100367,2021년 5월 20일 18시,목요일,서울특별시 마포구 성산동,,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,34세,경상,승용,남,34세,부상신고,"[192125.84847844, 451710.34091613]",EPSG:5181
2021052100100339,2021년 5월 21일 16시,금요일,서울특별시 은평구 수색동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,81세,경상,승용,남,37세,상해없음,"[190818.82970754, 453688.14148254]",EPSG:5181
2021052100100586,2021년 5월 21일 23시,금요일,서울특별시 강남구 삼성동,,경상사고,0,0,2,0,차대차 - 기타,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),남,31세,경상,개인형이동수단(PM),여,15세,경상,"[203746.943066, 446143.95210618]",EPSG:5181
2021052200100267,2021년 5월 22일 14시,토요일,서울특별시 구로구 신도림동,,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,-,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,77세,부상신고,승용,남,61세,상해없음,"[189106.62323107, 445139.7980094]",EPSG:5181
2021052300100317,2021년 5월 23일 19시,일요일,서울특별시 중구 남대문로3가,,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,-,흐림,교차로 - 교차로부근,개인형이동수단(PM),남,29세,부상신고,화물,여,74세,상해없음,"[198300.08805836, 451360.04201227]",EPSG:5181
2021052400100227,2021년 5월 24일 13시,월요일,서울특별시 은평구 불광동,,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,65세,부상신고,승합,남,44세,상해없음,"[193999.81393397, 457113.38030116]",EPSG:5181
2021052500100317,2021년 5월 25일 15시,화요일,서울특별시 강남구 개포동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,31세,경상,승용,남,61세,상해없음,"[204347.32134952, 442162.56971461]",EPSG:5181
2021052500100403,2021년 5월 25일 17시,화요일,서울특별시 강북구 번동,,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,40세,경상,승용,여,52세,상해없음,"[202805.49161442, 459506.20483774]",EPSG:5181
2021052700100148,2021년 5월 27일 10시,목요일,서울특별시 강남구 삼성동,,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),여,32세,경상,승용,여,42세,상해없음,"[204593.18933547, 446160.45409436]",EPSG:5181
2021052700100528,2021년 5월 27일 21시,목요일,서울특별시 서초구 방배동,,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,-,맑음,기타 - 기타,개인형이동수단(PM),남,29세,상해없음,보행자,남,60세,경상,"[199390.94176418, 443186.66029518]",EPSG:5181
2021052800100591,2021년 5월 28일 22시,금요일,서울특별시 서초구 서초동,,중상사고,0,1,0,0,차대사람 - 기타,신호위반,-,맑음,단일로 - 기타,개인형이동수단(PM),남,25세,상해없음,보행자,남,63세,중상,"[202018.95208286, 444508.13090947]",EPSG:5181
2021053100100126,2021년 5월 31일 10시,월요일,서울특별시 중랑구 면목동,,경상사고,0,0,1,0,차대차 - 측면충돌,기타,-,흐림,기타 - 기타,개인형이동수단(PM),남,24세,상해없음,자전거,남,50세,경상,"[206936.51016954, 453422.79028359]",EPSG:5181
2021053100100127,2021년 5월 31일 10시,월요일,서울특별시 강남구 논현동,,경상사고,0,0,1,0,차대차 - 측면충돌,기타,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,30세,경상,승용,여,39세,상해없음,"[203406.28851496, 445488.88451745]",EPSG:5181
2021053100100536,2021년 5월 31일 23시,월요일,서울특별시 강남구 논현동,,경상사고,0,0,1,0,차대차 - 측면충돌,기타,-,흐림,교차로 - 교차로안,개인형이동수단(PM),남,26세,경상,승용,남,57세,상해없음,"[202180.87429209, 445664.4445652]",EPSG:5181
2021060200100107,2021년 6월 2일 09시,수요일,서울특별시 성동구 성수동1가,,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),여,29세,상해없음,자전거,여,39세,경상,"[204356.34621499, 449312.44040253]",EPSG:5181
2021060300100142,2021년 6월 3일 10시,목요일,서울특별시 강남구 역삼동,,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,51세,경상,승용,남,52세,상해없음,"[204294.85069524, 445072.4397653]",EPSG:5181
2021060400100339,2021년 6월 4일 15시,금요일,서울특별시 강남구 신사동,,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,15세,상해없음,보행자,여,38세,중상,"[202051.95105077, 447146.34110897]",EPSG:5181
2021060400100431,2021년 6월 4일 17시,금요일,서울특별시 송파구 석촌동,,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,34세,중상,승용,남,76세,상해없음,"[209467.05313505, 445044.89857139]",EPSG:5181
2021060400100639,2021년 6월 4일 22시,금요일,서울특별시 은평구 응암동,,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,46세,상해없음,보행자,여,55세,중상,"[193018.23136461, 455461.52206483]",EPSG:5181
2021060500100002,2021년 6월 5일 00시,토요일,서울특별시 노원구 중계동,,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,-,맑음,교차로 - 교차로안,개인형이동수단(PM),남,15세,상해없음,승용,남,57세,경상,"[206474.76040383, 462167.8075565]",EPSG:5181
2021060500100446,2021년 6월 5일 17시,토요일,서울특별시 송파구 송파동,,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),여,15세,상해없음,보행자,남,26세,경상,"[209321.39964466, 445345.24520492]",EPSG:5181
2021060700100199,2021년 6월 7일 12시,월요일,서울특별시 성동구 홍익동,,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,-,맑음,단일로 - 기타,개인형이동수단(PM),남,33세,상해없음,이륜,남,41세,경상,"[202751.99873722, 451891.92619719]",EPSG:5181
2021060700100497,2021년 6월 7일 19시,월요일,서울특별시 서초구 서초동,,경상사고,0,0,1,0,차대사람 - 횡단중,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),남,18세,상해없음,보행자,여,35세,경상,"[202491.9239573, 443983.43654367]",EPSG:5181
2021060700100572,2021년 6월 7일 22시,월요일,서울특별시 관악구 봉천동,,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,-,맑음,기타 - 기타,개인형이동수단(PM),남,25세,상해없음,보행자,남,29세,부상신고,"[196250.99092256, 442194.60709949]",EPSG:5181
2021060800100175,2021년 6월 8일 11시,화요일,서울특별시 중랑구 상봉동,,부상신고사고,0,0,0,1,차대사람 - 기타,기타,-,맑음,기타 - 기타,개인형이동수단(PM),남,77세,상해없음,보행자,남,80세,부상신고,"[207666.42844977, 455935.67492397]",EPSG:5181
2021060900100066,2021년 6월 9일 08시,수요일,서울특별시 성동구 행당동,,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,-,맑음,단일로 - 기타,개인형이동수단(PM),여,23세,상해없음,보행자,여,46세,중상,"[203331.68465049, 451053.6792022]",EPSG:5181
2021060900100605,2021년 6월 9일 22시,수요일,서울특별시 강남구 신사동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,29세,상해없음,보행자,남,31세,경상,"[201843.64893056, 446434.95540421]",EPSG:5181
2021060900100625,2021년 6월 9일 23시,수요일,서울특별시 마포구 창전동,,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,-,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,37세,상해없음,이륜,남,47세,중상,"[194184.35539578, 450446.80399732]",EPSG:5181
2021061100100391,2021년 6월 11일 17시,금요일,서울특별시 강남구 논현동,,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,-,맑음,기타 - 기타,개인형이동수단(PM),여,32세,상해없음,보행자,여,25세,경상,"[202173.04891911, 445066.16822179]",EPSG:5181
2021061100100445,2021년 6월 11일 18시,금요일,서울특별시 송파구 잠실동,,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,14세,상해없음,보행자,여,58세,경상,"[207552.62755274, 445545.93059832]",EPSG:5181
2021061100100626,2021년 6월 11일 23시,금요일,서울특별시 송파구 잠실동,,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,31세,부상신고,,,,,"[206815.85250833, 445071.82872809]",EPSG:5181
2021061300100160,2021년 6월 13일 13시,일요일,서울특별시 관악구 신림동,,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,개인형이동수단(PM),남,24세,상해없음,보행자,여,79세,중상,"[193328.33886856, 442859.34793056]",EPSG:5181
